,part.a,part.b,dist,soil,ffreq,SW_occurrence,AHN,LGN5,x,y
1858,0,1,0.516261,3,1,0,3693.0,26,179780,330900
1859,0,1,0.538002,3,2,0,3797.0,6,179820,330900
1860,0,1,0.559743,3,2,0,3794.0,26,179860,330900
1861,0,1,0.581484,3,3,0,3755.0,1,179900,330900
1862,0,1,0.614087,3,3,0,3741.0,18,179940,330900
1863,0,1,0.641189,3,3,0,3728.0,18,179980,330900
1864,0,1,0.657361,3,3,0,3727.0,1,180020,330900
1865,0,1,0.662688,3,3,0,3714.0,1,180060,330900
1866,0,1,0.662672,3,3,0,3715.0,1,180100,330900
1867,0,1,0.662672,3,3,0,3674.0,1,180140,330900
1868,0,1,0.662672,3,2,0,3705.0,1,180180,330900
1869,0,1,0.662672,3,2,0,3725.0,1,180220,330900
1870,0,1,0.662672,3,2,0,3709.0,1,180260,330900
1871,0,1,0.662672,3,3,0,3714.0,1,180300,330900
1872,0,1,0.662688,3,2,0,3742.0,11,180340,330900
1873,0,1,0.66271,3,2,0,4208.0,11,180380,330900
1874,0,1,0.662727,3,2,0,4545.0,11,180420,330900
1876,0,1,0.00135803,1,1,0,3610.0,16,178860,330860
1877,0,1,0.0264697,1,1,0,3690.0,1,178900,330860
1878,0,1,0.0484965,1,2,0,3614.0,1,178940,330860
1879,0,1,0.070355,1,2,0,3715.0,1,178980,330860
1880,0,1,0.0921516,1,2,0,3686.0,1,179020,330860
1881,0,1,0.103024,1,1,0,3675.0,1,179060,330860
1882,0,1,0.119297,1,2,0,3636.0,1,179100,330860
1883,0,1,0.12481,1,1,0,3600.0,2,179140,330860
1884,0,1,0.146576,1,2,0,3684.0,2,179180,330860
1885,0,1,0.162853,1,2,0,3688.0,2,179220,330860
1886,0,1,0.184614,1,2,0,3682.0,2,179260,330860
1887,0,1,0.22271,1,2,0,3675.0,2,179300,330860
1888,0,1,0.249874,2,2,0,3675.0,1,179340,330860
1889,0,1,0.293348,2,2,0,3670.0,1,179380,330860
1890,0,1,0.320572,1,2,0,3663.0,1,179420,330860
1891,0,1,0.358595,1,3,0,3671.0,1,179460,330860
1892,0,1,0.385804,1,3,0,3670.0,9,179500,330860
1893,0,1,0.407552,1,3,0,3543.0,1,179540,330860
1894,0,1,0.429295,1,3,0,3547.0,1,179580,330860
1895,0,1,0.451037,1,3,0,3642.0,1,179620,330860
1896,0,1,0.472778,1,3,0,3707.0,1,179660,330860
1897,0,1,0.49452,1,3,0,3696.0,1,179700,330860
1898,0,1,0.516261,1,3,0,3557.0,1,179740,330860
1899,0,1,0.538002,3,1,0,3582.0,19,179780,330860
1900,0,1,0.559743,1,2,0,3729.0,1,179820,330860
1901,0,1,0.581484,3,2,0,3775.0,1,179860,330860
1902,0,1,0.603127,3,3,0,3813.0,1,179900,330860
1903,0,1,0.613929,3,3,0,3753.0,18,179940,330860
1904,0,1,0.619272,3,3,0,3771.0,1,179980,330860
1905,0,1,0.61925,2,3,0,3730.0,1,180020,330860
1906,0,1,0.619228,3,3,0,3713.0,1,180060,330860
1907,0,1,0.619212,3,3,0,3703.0,9,180100,330860
1908,0,1,0.619212,3,3,0,3682.0,1,180140,330860
1909,0,1,0.619212,3,2,0,3732.0,1,180180,330860
1910,0,1,0.619212,3,2,0,3757.0,9,180220,330860
1911,0,1,0.619212,3,2,0,3737.0,1,180260,330860
1912,0,1,0.619212,3,2,0,3701.0,1,180300,330860
1913,0,1,0.619228,3,2,0,3734.0,11,180340,330860
1914,0,1,0.61925,3,2,0,4263.0,11,180380,330860
1915,0,1,0.630179,3,2,0,4510.0,11,180420,330860
1916,0,1,0.00135803,1,1,0,3624.0,16,178820,330820
1917,0,1,0.0264697,1,2,0,3680.0,1,178860,330820
1918,0,1,0.0484965,1,2,0,3633.0,1,178900,330820
1919,0,1,0.070355,1,1,0,3676.0,1,178940,330820
1920,0,1,0.0921598,1,2,0,3734.0,1,178980,330820
1921,0,1,0.113941,1,1,0,3673.0,1,179020,330820
1922,0,1,0.1357,1,1,0,3710.0,1,179060,330820
1923,0,1,0.146573,1,2,0,3605.0,1,179100,330820
1924,0,1,0.162842,1,1,0,3677.0,1,179140,330820
1925,0,1,0.168339,1,2,0,3704.0,2,179180,330820
1926,0,1,0.190091,1,2,0,3695.0,2,179220,330820
1927,0,1,0.20637,1,2,0,3685.0,2,179260,330820
1928,0,1,0.228123,1,3,0,3679.0,2,179300,330820
1929,0,1,0.266204,1,3,0,3671.0,2,179340,330820
1930,0,1,0.29337,1,2,0,3674.0,2,179380,330820
1931,0,1,0.33684,1,3,0,3671.0,2,179420,330820
1932,0,1,0.364059,1,3,0,3666.0,1,179460,330820
1933,0,1,0.402083,1,3,0,3675.0,1,179500,330820
1934,0,1,0.429289,1,3,0,3690.0,1,179540,330820
1935,0,1,0.451037,1,3,0,3453.0,1,179580,330820
1936,0,1,0.472778,1,3,0,3302.0,16,179620,330820
1938,0,1,0.516261,1,3,0,3373.0,16,179700,330820
1939,0,1,0.538002,1,3,0,3405.0,16,179740,330820
1940,0,1,0.559689,1,3,0,3542.0,11,179780,330820
1941,0,1,0.570513,1,2,0,3542.0,11,179820,330820
1942,0,1,0.575877,1,1,0,3692.0,26,179860,330820
1943,0,1,0.575856,1,1,0,3729.0,18,179900,330820
1944,0,1,0.575834,2,3,0,3807.0,18,179940,330820
1945,0,1,0.575812,2,3,0,3730.0,1,179980,330820
1946,0,1,0.57579,2,3,0,3709.0,1,180020,330820
1947,0,1,0.575768,3,3,0,3731.0,1,180060,330820
1948,0,1,0.575752,3,3,0,3687.0,9,180100,330820
1949,0,1,0.575752,3,2,0,3724.0,9,180140,330820
1950,0,1,0.575752,3,2,0,3756.0,9,180180,330820
1951,0,1,0.575752,3,2,0,3752.0,9,180220,330820
1952,0,1,0.575752,3,2,0,3767.0,1,180260,330820
1953,0,1,0.575752,3,2,0,3722.0,11,180300,330820
1954,0,1,0.575768,3,2,0,3745.0,11,180340,330820
1955,0,1,0.57579,3,2,0,4277.0,11,180380,330820
1956,0,1,0.0,1,1,47,3547.0,16,178780,330780
1957,0,1,0.0122243,1,1,0,3721.0,2,178820,330780
1958,0,1,0.0484884,1,2,0,3663.0,1,178860,330780
1959,0,1,0.070355,1,2,0,3595.0,1,178900,330780
1960,0,1,0.0921598,1,1,0,3722.0,1,178940,330780
1961,0,1,0.113941,1,2,0,3721.0,1,178980,330780
1962,0,1,0.135709,1,1,0,3666.0,1,179020,330780
1963,0,1,0.157469,1,2,0,3712.0,1,179060,330780
1964,0,1,0.179216,1,2,0,3593.0,1,179100,330780
1965,0,1,0.190089,1,1,0,3714.0,1,179140,330780
1966,0,1,0.206359,1,2,0,3710.0,2,179180,330780
1967,0,1,0.211846,1,2,0,3697.0,2,179220,330780
1968,0,1,0.233593,1,2,0,3691.0,2,179260,330780
1969,0,1,0.249874,1,2,0,3674.0,2,179300,330780
1970,0,1,0.271622,1,3,0,3679.0,2,179340,330780
1971,0,1,0.309694,1,2,0,3678.0,2,179380,330780
1972,0,1,0.336861,1,2,0,3672.0,2,179420,330780
1973,0,1,0.380328,1,2,0,3676.0,1,179460,330780
1974,0,1,0.407544,1,3,0,3676.0,1,179500,330780
1975,0,1,0.445569,1,3,0,3680.0,1,179540,330780
1976,0,1,0.472773,1,3,0,3349.0,1,179580,330780
1980,0,1,0.532482,1,3,71,3272.0,16,179740,330780
1981,0,1,0.53246,1,3,0,3496.0,1,179780,330780
1982,0,1,0.532438,1,2,0,3543.0,11,179820,330780
1983,0,1,0.532416,1,1,0,3483.0,11,179860,330780
1984,0,1,0.532395,1,1,0,3679.0,18,179900,330780
1985,0,1,0.532373,2,3,0,3753.0,18,179940,330780
1986,0,1,0.532351,2,3,0,3785.0,1,179980,330780
1987,0,1,0.532329,2,3,0,3727.0,1,180020,330780
1988,0,1,0.532307,3,3,0,3724.0,1,180060,330780
1989,0,1,0.532291,3,3,0,3689.0,9,180100,330780
1990,0,1,0.532291,3,2,0,3739.0,9,180140,330780
1991,0,1,0.532291,3,2,0,3764.0,9,180180,330780
1992,0,1,0.532291,3,2,0,3756.0,9,180220,330780
1993,0,1,0.532291,3,2,0,3760.0,26,180260,330780
1994,0,1,0.532291,3,2,0,3743.0,11,180300,330780
1995,0,1,0.532307,3,2,0,3748.0,11,180340,330780
1996,0,1,0.532329,3,2,0,4260.0,11,180380,330780
1997,0,1,0.0,1,1,55,3640.0,16,178740,330740
1998,0,1,0.0122243,1,1,0,3699.0,2,178780,330740
1999,0,1,0.0373395,1,2,0,3696.0,2,178820,330740
2000,0,1,0.0593662,1,2,10,3661.0,2,178860,330740
2001,0,1,0.0921516,1,1,7,3678.0,1,178900,330740
2002,0,1,0.113941,1,2,0,3719.0,1,178940,330740
2003,0,1,0.135709,1,2,0,3698.0,1,178980,330740
2004,0,1,0.157469,1,1,0,3709.0,1,179020,330740
2005,0,1,0.179224,1,2,0,3629.0,1,179060,330740
2006,0,1,0.200976,1,1,0,3651.0,1,179100,330740
2007,0,1,0.222718,1,2,0,3714.0,1,179140,330740
2008,0,1,0.23359,1,2,0,3711.0,1,179180,330740
2009,0,1,0.249863,1,2,0,3705.0,1,179220,330740
2010,0,1,0.255343,1,2,0,3685.0,1,179260,330740
2011,0,1,0.277087,1,2,0,3683.0,2,179300,330740
2012,0,1,0.29337,1,2,0,3688.0,2,179340,330740
2013,0,1,0.315116,1,2,0,3685.0,2,179380,330740
2014,0,1,0.353181,1,2,0,3674.0,2,179420,330740
2015,0,1,0.38035,1,2,0,3674.0,2,179460,330740
2016,0,1,0.423815,1,2,0,3694.0,1,179500,330740
2017,0,1,0.451028,1,3,0,3688.0,1,179540,330740
2018,0,1,0.489053,1,3,0,3325.0,16,179580,330740
2021,0,1,0.489042,1,3,84,3268.0,16,179700,330740
2022,0,1,0.48902,1,3,82,3269.0,16,179740,330740
2023,0,1,0.488998,1,3,42,3387.0,1,179780,330740
2024,0,1,0.488977,1,3,0,3632.0,1,179820,330740
2025,0,1,0.488955,1,1,0,3595.0,1,179860,330740
2026,0,1,0.488933,1,3,0,3708.0,23,179900,330740
2027,0,1,0.488911,2,3,0,3760.0,18,179940,330740
2028,0,1,0.488889,2,3,0,3754.0,18,179980,330740
2029,0,1,0.488867,2,2,0,3804.0,18,180020,330740
2030,0,1,0.488845,3,2,0,3703.0,1,180060,330740
2031,0,1,0.488829,3,2,0,3682.0,1,180100,330740
2032,0,1,0.488829,3,2,0,3740.0,9,180140,330740
2033,0,1,0.488829,3,2,0,3760.0,9,180180,330740
2034,0,1,0.488829,3,2,0,3754.0,1,180220,330740
2035,0,1,0.488829,3,2,0,3758.0,1,180260,330740
2036,0,1,0.488829,3,2,0,3738.0,18,180300,330740
2037,0,1,0.488845,3,2,0,3740.0,1,180340,330740
2038,0,1,0.488867,3,2,0,4197.0,1,180380,330740
2039,0,1,0.0,1,1,0,3398.0,16,178700,330700
2040,0,1,0.0122243,1,1,0,3645.0,2,178740,330700
2041,0,1,0.0373395,1,1,0,3705.0,2,178780,330700
2042,0,1,0.0593662,1,1,12,3668.0,2,178820,330700
2043,0,1,0.0812247,1,1,11,3676.0,2,178860,330700
2044,0,1,0.103029,1,2,0,3715.0,1,178900,330700
2045,0,1,0.1357,1,2,0,3721.0,1,178940,330700
2046,0,1,0.157469,1,2,0,3704.0,1,178980,330700
2047,0,1,0.179224,1,2,0,3706.0,1,179020,330700
2048,0,1,0.200976,1,2,0,3620.0,1,179060,330700
2049,0,1,0.222726,1,1,0,3695.0,1,179100,330700
2050,0,1,0.244474,1,2,0,3719.0,1,179140,330700
2051,0,1,0.266212,1,2,0,3723.0,1,179180,330700
2052,0,1,0.277084,1,2,0,3717.0,6,179220,330700
2053,0,1,0.293359,1,2,0,3687.0,1,179260,330700
2054,0,1,0.298835,1,2,0,3699.0,1,179300,330700
2055,0,1,0.320577,1,2,0,3700.0,1,179340,330700
2056,0,1,0.336861,1,2,0,3690.0,2,179380,330700
2057,0,1,0.358606,1,2,0,3675.0,2,179420,330700
2058,0,1,0.396666,1,2,0,3676.0,2,179460,330700
2059,0,1,0.423837,1,2,0,3699.0,2,179500,330700
2060,0,1,0.4673,1,3,0,3592.0,1,179540,330700
2061,0,1,0.472778,1,3,0,3292.0,16,179580,330700
2063,0,1,0.461884,1,3,22,3271.0,1,179660,330700
2064,0,1,0.44558,1,3,25,3270.0,16,179700,330700
2065,0,1,0.445558,1,3,77,3273.0,16,179740,330700
2066,0,1,0.445536,1,3,54,3412.0,1,179780,330700
2067,0,1,0.445514,1,3,0,3692.0,1,179820,330700
2068,0,1,0.445492,1,3,0,3691.0,23,179860,330700
2069,0,1,0.44547,2,3,0,3722.0,23,179900,330700
2070,0,1,0.445448,2,2,0,3750.0,23,179940,330700
2071,0,1,0.445426,2,2,0,3778.0,23,179980,330700
2072,0,1,0.445404,2,2,0,3782.0,18,180020,330700
2073,0,1,0.445383,2,2,0,3781.0,18,180060,330700
2074,0,1,0.445366,3,2,0,3703.0,1,180100,330700
2075,0,1,0.445366,3,2,0,3736.0,1,180140,330700
2076,0,1,0.445366,3,2,0,3763.0,1,180180,330700
2077,0,1,0.445366,3,2,0,3757.0,23,180220,330700
2078,0,1,0.445366,3,2,0,3772.0,18,180260,330700
2079,0,1,0.445366,3,2,0,3745.0,18,180300,330700
2080,0,1,0.445383,3,2,0,3740.0,18,180340,330700
2081,0,1,0.445404,3,2,0,4109.0,1,180380,330700
2082,0,1,0.434623,3,2,0,4516.0,16,180420,330700
2083,0,1,0.00135803,1,1,0,3659.0,1,178700,330660
2084,0,1,0.0316663,1,1,0,3706.0,2,178740,330660
2085,0,1,0.0593636,1,1,0,3672.0,2,178780,330660
2086,0,1,0.0812247,1,2,11,3692.0,2,178820,330660
2087,0,1,0.103029,1,2,6,3717.0,2,178860,330660
2088,0,1,0.12481,1,2,0,3733.0,1,178900,330660
2089,0,1,0.146578,1,2,0,3706.0,1,178940,330660
2090,0,1,0.179216,1,2,0,3701.0,1,178980,330660
2091,0,1,0.200976,1,1,6,3664.0,1,179020,330660
2092,0,1,0.222726,1,1,0,3722.0,1,179060,330660
2093,0,1,0.244474,1,1,0,3702.0,1,179100,330660
2094,0,1,0.26622,1,2,0,3740.0,1,179140,330660
2095,0,1,0.287966,1,3,0,3739.0,1,179180,330660
2096,0,1,0.309702,1,3,0,3716.0,6,179220,330660
2097,0,1,0.320574,1,2,0,3706.0,6,179260,330660
2098,0,1,0.336851,1,2,0,3711.0,1,179300,330660
2099,0,1,0.342324,1,2,0,3721.0,1,179340,330660
2100,0,1,0.364064,1,2,0,3697.0,2,179380,330660
2101,0,1,0.38035,1,2,0,3671.0,2,179420,330660
2102,0,1,0.402094,1,2,0,3688.0,2,179460,330660
2103,0,1,0.44015,1,2,0,3630.0,1,179500,330660
2104,0,1,0.461903,1,3,0,3408.0,1,179540,330660
2105,0,1,0.451034,1,3,0,3322.0,16,179580,330660
2106,0,1,0.429295,1,3,22,3277.0,16,179620,330660
2107,0,1,0.423826,1,3,0,3265.0,1,179660,330660
2108,0,1,0.4184,1,3,22,3271.0,16,179700,330660
2109,0,1,0.402094,1,3,56,3287.0,16,179740,330660
2110,0,1,0.402072,1,3,18,3537.0,1,179780,330660
2111,0,1,0.40205,1,3,0,3728.0,18,179820,330660
2112,0,1,0.402028,1,3,0,3717.0,23,179860,330660
2113,0,1,0.402006,2,2,0,3727.0,23,179900,330660
2114,0,1,0.401984,2,2,0,3757.0,23,179940,330660
2115,0,1,0.401962,2,2,0,3794.0,18,179980,330660
2116,0,1,0.40194,2,2,0,3774.0,18,180020,330660
2117,0,1,0.401919,2,2,0,3752.0,18,180060,330660
2118,0,1,0.401902,2,2,0,3782.0,1,180100,330660
2119,0,1,0.401902,3,2,0,3748.0,1,180140,330660
2120,0,1,0.401902,3,2,0,3760.0,23,180180,330660
2121,0,1,0.401902,3,2,0,3772.0,23,180220,330660
2122,0,1,0.401902,3,2,0,3786.0,18,180260,330660
2123,0,1,0.401902,3,2,0,3751.0,18,180300,330660
2124,0,1,0.401919,2,2,0,3752.0,18,180340,330660
2125,0,1,0.40194,2,2,0,4033.0,1,180380,330660
2126,0,1,0.401957,2,2,0,4506.0,1,180420,330660
2127,0,1,0.0,1,1,57,3444.0,1,178660,330620
2128,0,1,0.0122243,1,1,0,3679.0,2,178700,330620
2129,0,1,0.0484884,1,2,0,3710.0,2,178740,330620
2130,0,1,0.0756869,1,2,8,3718.0,2,178780,330620
2131,0,1,0.103027,1,2,0,3710.0,2,178820,330620
2132,0,1,0.12481,1,2,0,3750.0,1,178860,330620
2133,0,1,0.146578,1,2,0,3736.0,1,178900,330620
2134,0,1,0.168339,1,2,0,3685.0,1,178940,330620
2135,0,1,0.190094,1,2,13,3696.0,1,178980,330620
2136,0,1,0.222718,1,1,17,3680.0,1,179020,330620
2137,0,1,0.244474,1,2,8,3679.0,1,179060,330620
2138,0,1,0.26622,1,2,0,3761.0,1,179100,330620
2139,0,1,0.287966,1,2,0,3753.0,1,179140,330620
2140,0,1,0.30971,1,3,0,3744.0,6,179180,330620
2141,0,1,0.331454,1,3,0,3711.0,6,179220,330620
2142,0,1,0.353189,1,2,0,3712.0,6,179260,330620
2143,0,1,0.364062,1,2,0,3736.0,6,179300,330620
2144,0,1,0.380339,1,2,0,3725.0,6,179340,330620
2145,0,1,0.38581,1,2,0,3704.0,1,179380,330620
2146,0,1,0.40755,1,2,0,3669.0,1,179420,330620
2147,0,1,0.423837,1,2,0,3709.0,1,179460,330620
2148,0,1,0.44558,1,2,0,3486.0,1,179500,330620
2149,0,1,0.440167,1,2,0,3422.0,1,179540,330620
2150,0,1,0.423837,1,2,0,3392.0,1,179580,330620
2151,0,1,0.40755,1,3,0,3296.0,1,179620,330620
2152,0,1,0.38581,1,3,0,3324.0,1,179660,330620
2153,0,1,0.380339,1,3,0,3327.0,1,179700,330620
2154,0,1,0.374916,1,3,0,3540.0,1,179740,330620
2155,0,1,0.358606,1,3,0,3697.0,23,179780,330620
2156,0,1,0.358584,1,3,0,3734.0,23,179820,330620
2157,0,1,0.358562,1,3,0,3728.0,23,179860,330620
2158,0,1,0.35854,1,2,0,3759.0,18,179900,330620
2159,0,1,0.358519,1,2,0,3808.0,18,179940,330620
2160,0,1,0.358497,2,2,0,3793.0,18,179980,330620
2161,0,1,0.358475,2,2,0,3780.0,18,180020,330620
2162,0,1,0.358453,2,2,0,3768.0,18,180060,330620
2163,0,1,0.358436,2,2,0,3764.0,18,180100,330620
2164,0,1,0.358436,3,2,0,3801.0,18,180140,330620
2165,0,1,0.358436,3,2,0,3781.0,18,180180,330620
2166,0,1,0.358436,3,2,0,3787.0,18,180220,330620
2167,0,1,0.358436,3,2,0,3785.0,18,180260,330620
2168,0,1,0.358436,2,2,0,3769.0,18,180300,330620
2169,0,1,0.358453,2,2,0,3764.0,23,180340,330620
2170,0,1,0.358475,2,2,0,3939.0,1,180380,330620
2171,0,1,0.354883,2,2,0,4482.0,1,180420,330620
2173,0,1,0.0122243,1,1,0,3673.0,1,178660,330580
2174,0,1,0.0373395,1,1,0,3725.0,2,178700,330580
2175,0,1,0.0593662,1,2,5,3755.0,2,178740,330580
2176,0,1,0.0921516,1,2,0,3720.0,2,178780,330580
2177,0,1,0.119308,1,2,0,3746.0,2,178820,330580
2178,0,1,0.146576,1,2,0,3751.0,1,178860,330580
2179,0,1,0.168339,1,2,0,3723.0,1,178900,330580
2180,0,1,0.190094,1,2,19,3719.0,1,178940,330580
2181,0,1,0.211846,1,2,21,3707.0,1,178980,330580
2182,0,1,0.233596,1,1,14,3743.0,1,179020,330580
2183,0,1,0.266212,1,1,0,3729.0,1,179060,330580
2184,0,1,0.287966,1,1,0,3794.0,1,179100,330580
2185,0,1,0.30971,1,2,0,3773.0,1,179140,330580
2186,0,1,0.331454,1,3,0,3747.0,6,179180,330580
2187,0,1,0.353197,1,3,0,3710.0,6,179220,330580
2188,0,1,0.37494,1,2,0,3705.0,6,179260,330580
2189,0,1,0.396675,1,2,0,3742.0,6,179300,330580
2190,0,1,0.407547,1,2,0,3742.0,6,179340,330580
2191,0,1,0.423826,1,2,0,3726.0,1,179380,330580
2192,0,1,0.429295,1,2,0,3717.0,1,179420,330580
2193,0,1,0.451031,1,2,0,3593.0,1,179460,330580
2194,0,1,0.440167,1,2,0,3477.0,1,179500,330580
2195,0,1,0.418425,1,2,0,3457.0,1,179540,330580
2196,0,1,0.396683,1,2,0,3392.0,1,179580,330580
2197,0,1,0.38035,1,3,0,3296.0,1,179620,330580
2198,0,1,0.364064,1,3,0,3361.0,1,179660,330580
2199,0,1,0.342324,1,3,0,3592.0,1,179700,330580
2200,0,1,0.336851,1,3,0,3772.0,1,179740,330580
2201,0,1,0.331429,1,3,0,3743.0,23,179780,330580
2202,0,1,0.315116,1,3,0,3731.0,23,179820,330580
2203,0,1,0.315094,1,2,0,3730.0,23,179860,330580
2204,0,1,0.315072,1,2,0,3788.0,18,179900,330580
2205,0,1,0.31505,1,2,0,3801.0,18,179940,330580
2206,0,1,0.315028,2,2,0,3802.0,18,179980,330580
2207,0,1,0.315007,2,2,0,3764.0,18,180020,330580
2208,0,1,0.314985,2,2,0,3755.0,18,180060,330580
2209,0,1,0.314968,2,2,0,3790.0,18,180100,330580
2210,0,1,0.314968,3,2,0,3806.0,18,180140,330580
2211,0,1,0.314968,3,2,0,3841.0,18,180180,330580
2212,0,1,0.314968,3,2,0,3803.0,18,180220,330580
2213,0,1,0.314968,2,2,0,3790.0,18,180260,330580
2214,0,1,0.314968,2,2,0,3798.0,18,180300,330580
2215,0,1,0.314985,2,2,0,3771.0,23,180340,330580
2216,0,1,0.315007,2,2,0,3847.0,1,180380,330580
2217,0,1,0.315028,2,2,0,4381.0,1,180420,330580
2219,0,1,0.0122243,1,1,17,3551.0,1,178620,330540
2220,0,1,0.0373395,1,2,0,3743.0,2,178660,330540
2221,0,1,0.0593662,1,2,0,3753.0,2,178700,330540
2222,0,1,0.0812247,1,2,5,3753.0,2,178740,330540
2223,0,1,0.103029,1,2,0,3740.0,2,178780,330540
2224,0,1,0.1357,1,2,0,3753.0,1,178820,330540
2225,0,1,0.162853,1,2,0,3743.0,1,178860,330540
2226,0,1,0.190091,1,2,0,3750.0,1,178900,330540
2227,0,1,0.211846,1,2,19,3717.0,1,178940,330540
2228,0,1,0.233596,1,2,21,3735.0,2,178980,330540
2229,0,1,0.255343,1,3,14,3754.0,1,179020,330540
2230,0,1,0.27709,1,1,0,3764.0,1,179060,330540
2231,0,1,0.309702,1,3,0,3796.0,1,179100,330540
2232,0,1,0.331454,1,3,0,3787.0,1,179140,330540
2233,0,1,0.353197,1,3,0,3736.0,1,179180,330540
2234,0,1,0.37494,1,3,0,3710.0,1,179220,330540
2235,0,1,0.396683,1,3,0,3722.0,1,179260,330540
2236,0,1,0.418425,1,2,0,3747.0,1,179300,330540
2237,0,1,0.440159,1,2,0,3764.0,1,179340,330540
2238,0,1,0.451031,1,2,0,3784.0,1,179380,330540
2239,0,1,0.456516,1,2,0,3723.0,2,179420,330540
2240,0,1,0.440167,1,2,0,3684.0,2,179460,330540
2241,0,1,0.418425,1,2,0,3540.0,1,179500,330540
2242,0,1,0.396683,1,2,0,3542.0,1,179540,330540
2243,0,1,0.37494,1,2,0,3512.0,1,179580,330540
2244,0,1,0.353197,1,2,0,3500.0,1,179620,330540
2245,0,1,0.336861,1,2,0,3655.0,1,179660,330540
2246,0,1,0.320577,1,2,0,3745.0,18,179700,330540
2247,0,1,0.298835,1,2,0,3788.0,18,179740,330540
2248,0,1,0.293359,1,2,0,3749.0,23,179780,330540
2249,0,1,0.287941,1,2,0,3739.0,23,179820,330540
2250,0,1,0.271622,1,2,0,3753.0,23,179860,330540
2251,0,1,0.2716,1,2,0,3785.0,18,179900,330540
2252,0,1,0.271579,1,2,0,3801.0,18,179940,330540
2253,0,1,0.271557,1,2,0,3780.0,18,179980,330540
2254,0,1,0.271535,1,2,0,3759.0,18,180020,330540
2255,0,1,0.271513,1,2,0,3763.0,18,180060,330540
2256,0,1,0.271496,1,2,0,3813.0,18,180100,330540
2257,0,1,0.271496,1,2,0,3838.0,18,180140,330540
2258,0,1,0.271496,1,2,0,3831.0,18,180180,330540
2259,0,1,0.271496,2,2,0,3841.0,18,180220,330540
2260,0,1,0.271496,2,2,0,3823.0,18,180260,330540
2261,0,1,0.271496,2,2,0,3801.0,23,180300,330540
2262,0,1,0.271513,2,2,0,3804.0,23,180340,330540
2263,0,1,0.271535,2,2,0,3799.0,1,180380,330540
2264,0,1,0.271557,2,2,0,4206.0,1,180420,330540
2265,0,1,0.271573,2,2,0,4468.0,16,180460,330540
2267,0,1,0.0054321,1,1,14,3630.0,1,178580,330500
2268,0,1,0.0373369,1,1,0,3683.0,2,178620,330500
2269,0,1,0.0593662,1,2,0,3743.0,2,178660,330500
2270,0,1,0.0812247,1,2,6,3767.0,2,178700,330500
2271,0,1,0.103029,1,2,4,3747.0,2,178740,330500
2272,0,1,0.12481,1,2,0,3764.0,2,178780,330500
2273,0,1,0.146578,1,2,0,3744.0,1,178820,330500
2274,0,1,0.179216,1,2,0,3746.0,1,178860,330500
2275,0,1,0.20637,1,2,9,3739.0,1,178900,330500
2276,0,1,0.233593,1,3,22,3717.0,2,178940,330500
2277,0,1,0.255343,1,3,0,3728.0,2,178980,330500
2278,0,1,0.27709,1,1,0,3745.0,2,179020,330500
2279,0,1,0.298835,1,1,0,3815.0,1,179060,330500
2280,0,1,0.32058,1,3,0,3812.0,26,179100,330500
2281,0,1,0.353189,1,3,0,3778.0,1,179140,330500
2282,0,1,0.37494,1,3,0,3769.0,1,179180,330500
2283,0,1,0.396683,1,3,0,3764.0,1,179220,330500
2284,0,1,0.418425,1,3,0,3754.0,1,179260,330500
2285,0,1,0.440167,1,2,0,3734.0,1,179300,330500
2286,0,1,0.461908,1,2,0,3723.0,1,179340,330500
2287,0,1,0.461906,1,2,0,3710.0,2,179380,330500
2288,0,1,0.440167,1,2,0,3659.0,2,179420,330500
2289,0,1,0.418425,1,2,0,3648.0,9,179460,330500
2290,0,1,0.396683,1,2,0,3648.0,9,179500,330500
2291,0,1,0.37494,1,2,0,3662.0,26,179540,330500
2292,0,1,0.353197,1,2,0,3688.0,9,179580,330500
2293,0,1,0.331454,1,2,0,3695.0,9,179620,330500
2294,0,1,0.30971,1,2,0,3738.0,18,179660,330500
2295,0,1,0.29337,1,2,0,3759.0,18,179700,330500
2296,0,1,0.277087,1,2,0,3795.0,18,179740,330500
2297,0,1,0.255343,1,2,0,3803.0,18,179780,330500
2298,0,1,0.249863,1,2,0,3788.0,18,179820,330500
2299,0,1,0.244449,1,2,0,3787.0,18,179860,330500
2300,0,1,0.228123,1,2,0,3776.0,18,179900,330500
2301,0,1,0.228101,1,2,0,3793.0,18,179940,330500
2302,0,1,0.228079,1,2,0,3794.0,18,179980,330500
2303,0,1,0.228057,1,2,0,3762.0,18,180020,330500
2304,0,1,0.228035,1,2,0,3803.0,18,180060,330500
2305,0,1,0.228019,1,2,0,3849.0,18,180100,330500
2306,0,1,0.228019,1,2,0,3834.0,18,180140,330500
2307,0,1,0.228019,1,2,0,3853.0,18,180180,330500
2308,0,1,0.228019,2,2,0,3827.0,18,180220,330500
2309,0,1,0.228019,2,2,0,3853.0,18,180260,330500
2310,0,1,0.228019,2,2,0,3824.0,18,180300,330500
2311,0,1,0.228035,2,2,0,3849.0,18,180340,330500
2312,0,1,0.228057,2,2,0,3791.0,1,180380,330500
2313,0,1,0.228079,2,2,0,4029.0,1,180420,330500
2314,0,1,0.228101,2,2,0,4545.0,1,180460,330500
2315,0,1,0.00135803,1,1,36,3495.0,16,178540,330460
2316,0,1,0.0264697,1,1,0,3627.0,1,178580,330460
2317,0,1,0.0537889,1,2,0,3743.0,2,178620,330460
